file,n,m,cap_factor,corr,replication,find_status,find_found,find_time,find_cuts,find_br_calls,find_first_pne_time,brd_found_pne,brd_time,brd_alpha,opt_status,opt_time,opt_cuts,opt_mip_gap,best_pne_welfare,so_status,so_time,so_welfare,pos
2-10-5-weakcorr-5.txt,2,10,0.5,weakly_correlated,5,FEASIBLE,True,0.028985977172851562,13,16,0.028985977172851562,True,0.005513668060302734,1.0,OPTIMAL,0.019544363021850586,1,0.0,480.0,OPTIMAL,0.0049991607666015625,480.0,1.0
2-10-5-weakcorr-6.txt,2,10,0.5,weakly_correlated,6,FEASIBLE,True,0.04299187660217285,18,24,0.04299187660217285,True,0.007010936737060547,1.0,OPTIMAL,0.023528099060058594,0,0.0,639.0,OPTIMAL,0.007279634475708008,639.0,1.0
2-10-5-weakcorr-7.txt,2,10,0.5,weakly_correlated,7,FEASIBLE,True,0.029479026794433594,13,16,0.029479026794433594,True,0.005998134613037109,1.0,OPTIMAL,0.011998653411865234,0,0.0,545.0,OPTIMAL,0.003515958786010742,545.0,1.0
2-10-5-weakcorr-8.txt,2,10,0.5,weakly_correlated,8,FEASIBLE,True,0.026551485061645508,12,14,0.026551485061645508,True,0.00650477409362793,1.0,OPTIMAL,0.013634920120239258,0,0.0,612.0,OPTIMAL,0.005998134613037109,612.0,1.0
2-10-5-weakcorr-9.txt,2,10,0.5,weakly_correlated,9,FEASIBLE,True,0.029555082321166992,12,16,0.029555082321166992,True,0.005510568618774414,1.0,OPTIMAL,0.02154827117919922,1,0.0,654.0,OPTIMAL,0.009450674057006836,654.0,1.0
2-15-2-strongcorr-0.txt,2,15,0.2,strongly_correlated,0,FEASIBLE,True,0.022094249725341797,10,12,0.022094249725341797,True,0.006516456604003906,1.0,OPTIMAL,0.012932300567626953,0,0.0,420.0,OPTIMAL,0.0045166015625,420.0,1.0
2-15-2-strongcorr-1.txt,2,15,0.2,strongly_correlated,1,FEASIBLE,True,0.0274350643157959,12,14,0.0274350643157959,True,0.006379604339599609,1.0,OPTIMAL,0.021411895751953125,1,0.0,441.0,OPTIMAL,0.0040013790130615234,441.0,1.0
2-15-2-strongcorr-2.txt,2,15,0.2,strongly_correlated,2,FEASIBLE,True,0.02555060386657715,11,14,0.02555060386657715,True,0.005999088287353516,1.0,OPTIMAL,0.019518375396728516,1,0.0,432.0,OPTIMAL,0.0055124759674072266,432.0,1.0
2-15-2-strongcorr-3.txt,2,15,0.2,strongly_correlated,3,FEASIBLE,True,0.02783489227294922,12,14,0.02783489227294922,True,0.0059757232666015625,1.0,OPTIMAL,0.011492252349853516,0,0.0,427.0,OPTIMAL,0.003998279571533203,427.0,1.0
2-15-2-strongcorr-4.txt,2,15,0.2,strongly_correlated,4,FEASIBLE,True,0.0341792106628418,15,18,0.0341792106628418,True,0.006002902984619141,1.0,OPTIMAL,0.014002084732055664,0,0.0,433.0,OPTIMAL,0.005002260208129883,433.0,1.0
2-15-2-strongcorr-5.txt,2,15,0.2,strongly_correlated,5,FEASIBLE,True,0.03046393394470215,12,16,0.03046393394470215,True,0.006505727767944336,1.0,OPTIMAL,0.01902031898498535,0,0.0,461.0,OPTIMAL,0.0075147151947021484,461.0,1.0
2-15-2-strongcorr-6.txt,2,15,0.2,strongly_correlated,6,FEASIBLE,True,0.02203226089477539,10,12,0.02203226089477539,True,0.006518363952636719,1.0,OPTIMAL,0.01203775405883789,0,0.0,420.0,OPTIMAL,0.003515958786010742,420.0,1.0
