seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,2,14,30,True,True,1.0,0.027961016,OPTIMAL,2,0.0,28.0,0.155542135,0.183503151,0,0,0,0.039635181,28.0,OPTIMAL,28.0,0.097527742,1.0
0,4,2,14,31,True,True,1.0,0.022529602,OPTIMAL,2,0.0,28.0,0.149667025,0.172196627,0,0,0,0.030528307,28.0,OPTIMAL,28.0,0.118615389,1.0
0,4,2,15,31,True,True,1.0,0.009998322,OPTIMAL,2,0.0,30.0,0.153527498,0.16352582,0,0,0,0.018999338,30.0,OPTIMAL,30.0,0.151096344,1.0
0,4,2,15,32,True,True,1.0,0.032006741,OPTIMAL,2,0.0,30.0,0.175813675,0.207820415,0,0,0,0.043118715,30.0,OPTIMAL,30.0,0.099151134,1.0
0,4,2,15,33,True,True,1.0,0.025517941,OPTIMAL,2,0.0,30.0,0.144743443,0.170261383,0,0,0,0.033517838,30.0,OPTIMAL,30.0,0.121033192,1.0
0,4,3,4,6,True,True,1.0,0.025001287,OPTIMAL,2,0.0,12.0,0.023523569,0.048524857,0,0,0,0.035514116,12.0,OPTIMAL,12.0,0.038000345,1.0
0,4,3,4,7,True,True,1.0,0.026926279,OPTIMAL,2,0.0,12.0,0.023999929,0.050926208,0,0,0,0.036925793,12.0,OPTIMAL,12.0,0.02588439,1.0
0,4,3,5,7,True,True,1.0,0.028520346,OPTIMAL,2,0.0,15.0,0.027000904,0.05552125,0,0,0,0.041520357,15.0,OPTIMAL,15.0,0.040519714,1.0
0,4,3,5,8,True,True,1.0,0.015996218,OPTIMAL,2,0.0,15.0,0.033523798,0.049520016,0,0,0,0.026998281,15.0,OPTIMAL,15.0,0.039998055,1.0
0,4,3,5,9,True,True,1.0,0.051527977,OPTIMAL,2,0.0,15.0,0.033002615,0.084530592,0,0,0,0.061527014,15.0,OPTIMAL,15.0,0.07899332,1.0
0,4,3,6,8,True,True,1.0,0.007329941,OPTIMAL,2,0.0,18.0,0.025000572,0.032330513,0,0,0,0.015330076,18.0,OPTIMAL,18.0,0.024519205,1.0
0,4,3,6,9,True,True,1.0,0.045523643,OPTIMAL,2,0.0,18.0,0.034066439,0.079590082,0,0,0,0.055526495,18.0,OPTIMAL,18.0,0.066000938,1.0
0,4,3,6,10,True,True,1.0,0.023178339,OPTIMAL,2,0.0,18.0,0.032997608,0.056175947,0,0,0,0.037172079,18.0,OPTIMAL,18.0,0.101873636,1.0
0,4,3,6,11,True,True,1.0,0.04498744,OPTIMAL,2,0.0,18.0,0.043703079,0.088690519,0,0,0,0.060024023,18.0,OPTIMAL,18.0,0.084919214,1.0
0,4,3,7,10,True,True,1.0,0.016999483,OPTIMAL,2,0.0,21.0,0.055927753,0.072927237,0,0,0,0.027000427,21.0,OPTIMAL,21.0,0.052003384,1.0
0,4,3,7,11,True,True,1.0,0.031997204,OPTIMAL,2,0.0,21.0,0.030012608,0.062009811,0,0,0,0.041996241,21.0,OPTIMAL,21.0,0.057136297,1.0
0,4,3,7,12,True,True,1.0,0.022916555,OPTIMAL,2,0.0,21.0,0.035004139,0.057920694,0,0,0,0.033920765,21.0,OPTIMAL,21.0,0.056527376,1.0
0,4,3,7,13,True,True,1.0,0.033003092,OPTIMAL,2,0.0,21.0,0.046001673,0.079004765,0,0,0,0.043003798,21.0,OPTIMAL,21.0,0.045518398,1.0
